title,id,user_id,paper_id,comments,is_relevant,type
"Evaluating the Impact of ChatGPT on Exercises of a Software Security
  Course",2468,1,1002,,1,
"Teach AI How to Code: Using Large Language Models as Teachable Agents
  for Programming Education",2469,1,1003,,,
PLMM: Personal Large Language Models on Mobile Devices,2470,1,1004,,,
"Automating Human Tutor-Style Programming Feedback: Leveraging GPT-4
  Tutor Model for Hint Generation and GPT-3.5 Student Model for Hint Validation",2471,1,1005,,,
"GPT-4 as an Agronomist Assistant? Answering Agriculture Exams Using
  Large Language Models",2472,1,1006,,,
"Examining the Potential and Pitfalls of ChatGPT in Science and
  Engineering Problem-Solving",2473,1,1007,,,
"Large Language Models for In-Context Student Modeling: Synthesizing
  Student's Behavior in Visual Programming",2474,1,1008,,,
"Impact of Guidance and Interaction Strategies for LLM Use on Learner
  Performance and Perception",2475,1,1009,,,
"Unleashing the potential of prompt engineering in Large Language Models:
  a comprehensive review",2476,1,1010,,,
"Open-Ended Instructable Embodied Agents with Memory-Augmented Large
  Language Models",2477,1,1011,,,
"Exploring the Potential of Large Language Models in Generating
  Code-Tracing Questions for Introductory Programming Courses",2478,1,1012,,,
"Efficient Classification of Student Help Requests in Programming Courses
  Using Large Language Models",2479,1,1013,,,
Students' Perspective on AI Code Completion: Benefits and Challenges,2480,1,1014,,,
"More Robots are Coming: Large Multimodal Models (ChatGPT) can Solve
  Visually Diverse Images of Parsons Problems",2481,1,1015,,,
Prompt Problems: A New Programming Exercise for the Generative AI Era,2482,1,1016,,,
"From GPT-3 to GPT-4: On the Evolving Efficacy of LLMs to Answer
  Multiple-choice Questions for Programming Classes in Higher Education",2483,1,1017,,,
"From Concept to Manufacturing: Evaluating Vision-Language Models for
  Engineering Design",2484,1,1018,,,
"Decoding Logic Errors: A Comparative Study on Bug Detection by Students
  and Large Language Models",2485,1,1019,,,
"Kattis vs. ChatGPT: Assessment and Evaluation of Programming Tasks in
  the Age of Artificial Intelligence",2486,1,1020,,,
"Real Customization or Just Marketing: Are Customized Versions of Chat
  GPT Useful?",2487,1,1021,,,
"Can ChatGPT Play the Role of a Teaching Assistant in an Introductory
  Programming Course?",2488,1,1022,,,
"Next-Step Hint Generation for Introductory Programming Using Large
  Language Models",2489,1,1023,,,
"Students' Perceptions and Preferences of Generative Artificial
  Intelligence Feedback for Programming",2490,1,1024,,,
A Survey on Large Language Models for Software Engineering,2491,1,1025,,0,Survey
The Earth is Flat? Unveiling Factual Errors in Large Language Models,2492,1,1026,,,
Quokka: An Open-source Large Language Model ChatBot for Material Science,2493,1,1027,,,
"Evaluating Large Language Models on the GMAT: Implications for the
  Future of Business Education",2494,1,1028,,1,
"LLM-Powered Code Vulnerability Repair with Reinforcement Learning and
  Semantic Reward",2495,1,1029,,,
"Assessing AI Detectors in Identifying AI-Generated Code: Implications
  for Education",2496,1,1030,,,
Automated Assessment of Students' Code Comprehension using LLMs,2497,1,1031,,,
"Sleeper Agents: Training Deceptive LLMs that Persist Through Safety
  Training",2498,1,1032,,,
"Seven Failure Points When Engineering a Retrieval Augmented Generation
  System",2499,1,1033,,,
"Teaching Code LLMs to Use Autocompletion Tools in Repository-Level Code
  Generation",2500,1,1034,,,
"Survey of Natural Language Processing for Education: Taxonomy,
  Systematic Review, and Future Trends",2501,1,1035,,0,Survey
"Adapting Large Language Models for Education: Foundational Capabilities,
  Potentials, and Challenges",2502,1,1036,,,
"Interactions with Prompt Problems: A New Way to Teach Programming with
  Large Language Models",2503,1,1037,,,
"""The teachers are confused as well"": A Multiple-Stakeholder Ethics
  Discussion on Large Language Models in Computing Education",2504,1,1038,,,
"TPD: Enhancing Student Language Model Reasoning via Principle Discovery
  and Guidance",2505,1,1039,,,
"An Empirical Study on Usage and Perceptions of LLMs in a Software
  Engineering Project",2506,1,1040,,,
Generative AI for Data Science 101: Coding Without Learning To Code,2507,1,1041,,,
"""Which LLM should I use?"": Evaluating LLMs for tasks performed by
  Undergraduate Computer Science Students",2508,1,1042,,,
"When Geoscience Meets Generative AI and Large Language Models:
  Foundations, Trends, and Future Challenges",2509,1,1043,,,
"Using Large Language Models for Student-Code Guided Test Case Generation
  in Computer Science Education",2510,1,1044,,,
"QACP: An Annotated Question Answering Dataset for Assisting Chinese
  Python Programming Learners",2511,1,1045,,,
"Improving Assessment of Tutoring Practices using Retrieval-Augmented
  Generation",2512,1,1046,,,
"Automated Generation of Multiple-Choice Cloze Questions for Assessing
  English Vocabulary Using GPT-turbo 3.5",2513,1,1047,,,
Feedback-Generation for Programming Exercises With GPT-4,2514,1,1048,,,
Teaching Machines to Code: Smart Contract Translation with LLMs,2515,1,1049,,,
"Evaluating the Application of Large Language Models to Generate Feedback
  in Programming Education",2516,1,1050,,,
"Using Generative Text Models to Create Qualitative Codebooks for Student
  Evaluations of Teaching",2517,1,1051,,,
"Predicting Learning Performance with Large Language Models: A Study in
  Adult Literacy",2518,1,1052,,,
Bioinformatics and Biomedical Informatics with ChatGPT: Year One Review,2519,1,1053,,0,
"Just another copy and paste? Comparing the security vulnerabilities of
  ChatGPT generated code and StackOverflow answers",2520,1,1054,,0,
"Designing Child-Centric AI Learning Environments: Insights from
  LLM-Enhanced Creative Project-Based Learning",2521,1,1055,,,
"An Exploratory Study on Upper-Level Computing Students' Use of Large
  Language Models as Tools in a Semester-Long Project",2522,1,1056,,,
"Peer-aided Repairer: Empowering Large Language Models to Repair Advanced
  Student Assignments",2523,1,1057,,,
CSEPrompts: A Benchmark of Introductory Computer Science Prompts,2524,1,1058,,,
Analyzing LLM Usage in an Advanced Computing Class in India,2525,1,1059,,,
Physics Event Classification Using Large Language Models,2526,1,1060,,,
Explaining EDA synthesis errors with LLMs,2527,1,1061,,,
Fine Tuning LLM for Enterprise: Practical Guidelines and Recommendations,2528,1,1062,,,
"Fact :Teaching MLLMs with Faithful, Concise and Transferable Rationales",2529,1,1063,,,
"Leveraging Large Language Model as Simulated Patients for Clinical
  Education",2530,1,1064,,,
NExT: Teaching Large Language Models to Reason about Code Execution,2531,1,1065,,,
"CodeIP: A Grammar-Guided Multi-Bit Watermark for Large Language Models
  of Code",2532,1,1066,,,
How LLMs Aid in UML Modeling: An Exploratory Study with Novice Analysts,2533,1,1067,,,
AI-powered Code Review with LLMs: Early Results,2534,1,1068,,,
"HELPER-X: A Unified Instructable Embodied Agent to Tackle Four
  Interactive Vision-Language Domains with Memory-Augmented Language Models",2535,1,1069,,,
"Improving LLM Classification of Logical Errors by Integrating Error
  Relationship into Prompts",2536,1,1070,,,
"Generating Feedback-Ladders for Logical Errors in Programming using
  Large Language Models",2537,1,1071,,,
ChatGPT in Data Visualization Education: A Student Perspective,2538,1,1072,,,
"From Keyboard to Chatbot: An AI-powered Integration Platform with
  Large-Language Models for Teaching Computational Thinking for Young Children",2539,1,1073,,,
"FOKE: A Personalized and Explainable Education Framework Integrating
  Foundation Models, Knowledge Graphs, and Prompt Engineering",2540,1,1074,,,
"Open Source Language Models Can Provide Feedback: Evaluating LLMs'
  Ability to Help Students Using GPT-4-As-A-Judge",2541,1,1075,,,
Benchmarking Educational Program Repair,2542,1,1076,,,
"Leveraging Lecture Content for Improved Feedback: Explorations with
  GPT-4 and Retrieval Augmented Generation",2543,1,1077,,,
Automating Code Adaptation for MLOps -- A Benchmarking Study on LLMs,2544,1,1078,,,
"Interpreting Latent Student Knowledge Representations in Programming
  Assignments",2545,1,1079,,,
"Hybrid Context Retrieval Augmented Generation Pipeline: LLM-Augmented
  Knowledge Graphs and Vector Database for Accreditation Reporting Assistance",2546,1,1080,,,
ChatGPT Code Detection: Techniques for Uncovering the Source of Code,2547,1,1081,,,
"Uncovering LLM-Generated Code: A Zero-Shot Synthetic Code Detector via
  Code Rewriting",2548,1,1082,,,
Chain of Tools: Large Language Model is an Automatic Multi-tool Learner,2549,1,1083,,,
Towards Integrating Emerging AI Applications in SE Education,2550,1,1084,,,
"Analyzing Chat Protocols of Novice Programmers Solving Introductory
  Programming Tasks with ChatGPT",2551,1,1085,,,
"A Survey Study on the State of the Art of Programming Exercise
  Generation using Large Language Models",2552,1,1086,,0,Survey
An Automatic Question Usability Evaluation Toolkit,2553,1,1087,,,
"Experiences from Integrating Large Language Model Chatbots into the
  Classroom",2554,1,1088,,,
"Hints-In-Browser: Benchmarking Language Models for Programming Feedback
  Generation",2555,1,1089,,,
"Evaluating ChatGPT-4 Vision on Brazil's National Undergraduate Computer
  Science Exam",2556,1,1090,,,
"Beyond the Hype: A Cautionary Tale of ChatGPT in the Programming
  Classroom",2557,1,1091,,,
"CREF: An LLM-based Conversational Software Repair Framework for
  Programming Tutors",2558,1,1092,,,
"ICAL: Continual Learning of Multimodal Agents by Transforming
  Trajectories into Actionable Insights",2559,1,1093,,,
CS1-LLM: Integrating LLMs into CS1 Instruction,2560,1,1094,,,
Large Language Models (GPT) Struggle to Answer Multiple-Choice Questions About Code,2561,1,1095,,,
Davinci Goes to Bebras: A Study on the Problem Solving Ability of GPT-3,2562,1,1096,,,
Academia and Industry Synergy: Addressing Integrity Challenge in Programming Education,2563,1,1097,,,
The Impact of Structured Prompt-Driven Generative AI on Learning Data Analysis in Engineering Students,2564,1,1098,,,
Generative AI for Productivity in Industry and Education,2565,1,1099,,,
11 - From synapses to ephapsis: Embodied cognition and wearable personal assistants,2566,1,1127,,,
Chapter 7 - Deployment roadmap of proactive human–robot collaboration,2567,1,1128,,,
Index,2568,1,1129,,,
Chapter 2 - The human factor,2569,1,1130,,,
Chapter Eleven - Designing meaningful metrics to demonstrate ethical supervision of autonomous systems: How do you measure that?,2570,1,1131,,,
Chapter 1 - History of graph computing and graph databases,2571,1,1132,,,
Chapter 6 - Artificial intelligence in breast cancer: An opportunity for early diagnosis,2572,1,1133,,,
Chapter 12 - Assessing and implementing trustworthy AI across multiple dimensions,2573,1,1134,,,
Chapter 13 - Artificial intelligence and basic human needs: the shadow aspects of emerging technology,2574,1,1135,,,
Chapter 1 - Adverse effects of intelligent support of CSCL—the ethics of conversational agents,2575,1,1136,,,
Contents,2576,1,1137,,,
Index,2577,1,1138,,,
Chapter Six - Emotional AI: Neuroethics and Socially aligned networks,2578,1,1139,,,
Index,2579,1,1140,,,
1 - Power and artificial intelligence: transformation of the global public health ecosystem,2580,1,1141,,0,
5 - Framework part II: artificial intelligence + political economics,2581,1,1142,,,
Contents,2582,1,1164,,,
Contents,2583,1,1165,,,
Contents,2584,1,1166,,,
Contents,2585,1,1167,,,
Contents,2586,1,1168,,,
Chapter Eight - Irregular situations in real-world intelligent systems,2587,1,1169,,,
A multi-disjunctive-graph model-based memetic algorithm for the distributed job shop scheduling problem,2588,1,1170,,,
Harnessing customized AI to create voice of customer via GPT3.5,2589,1,1171,,,
"Data Collection, data mining and transfer of learning based on customer temperament-centered complaint handling system and one-of-a-kind complaint handling dataset",2590,1,1172,,,
The defeat of the Winograd Schema Challenge,2591,1,1173,,,
"Language, common sense, and the Winograd schema challenge",2592,1,1174,,,
Exploratory machine learning with unknown unknowns,2593,1,1175,,,
A multi-graph representation for event extraction,2594,1,1176,,,
Exploring the psychology of LLMs’ moral and legal reasoning,2595,1,1177,,,
Intelligent decision support systems for dementia care: A scoping review,2596,1,1178,,,
Challenges and strategies for wide-scale artificial intelligence (AI) deployment in healthcare practices: A perspective for healthcare organizations,2597,1,1179,,0,
Application of machine learning in affordable and accessible insulin management for type 1 and 2 diabetes: A comprehensive review,2598,1,1180,,,
"The AI ethics of digital COVID-19 diagnosis and their legal, medical, technological, and operational managerial implications",2599,1,1181,,0,
Transformers and large language models in healthcare: A review,2600,1,1182,,0,
Pre-trained language models in medicine: A survey,2601,1,1183,,0,Survey
Attention-based multimodal sentiment analysis and emotion recognition using deep neural networks,2602,1,1184,,,
Def-DReL: Towards a sustainable serverless functions deployment strategy for fog-cloud environments using deep reinforcement learning,2603,1,1185,,,
Towards unbalanced multiclass intrusion detection with hybrid sampling methods and ensemble classification,2604,1,1186,,,
The fusion of fuzzy theories and natural language processing: A state-of-the-art survey,2605,1,1187,,0,Survey
Large language models for human–robot interaction: A review,2606,1,1188,,,
Issue 112: A Note from the Editor-in-Chief,2607,1,1189,,,
XR technologies to enhance the emotional skills of people with autism spectrum disorder: A systematic review,2608,1,1190,,,
Do background characteristics matter in Children's mastery of digital literacy? A cognitive diagnosis model analysis,2609,1,1191,,,
Exploring relationship development with social chatbots: A mixed-method study of replika,2610,1,1192,,,
How to leverage anthropomorphism for chatbot service interfaces: The interplay of communication style and personification,2611,1,1193,,,
A Machine's ethos? An inquiry into artificial ethos and trust,2612,1,1194,,,
Beyond traditional interviews: Psychometric analysis of asynchronous video interviews for personality and interview performance evaluation using machine learning,2613,1,1195,,,
The automated model of comprehension version 4.0 – Validation studies and integration of ChatGPT,2614,1,1196,,,
Using machine learning for continuous updating of meta-analysis in educational context,2615,1,1197,,,
The End is the Beginning is the End: The closed-loop learning analytics framework,2616,1,1198,,,
Trust and reliance on AI — An experimental study on the extent and costs of overreliance on AI,2617,1,1199,,,
Globalization and regulatory change: The interplay of laws and technologies in E-commerce in Southeast Asia,2618,1,1208,,,
A call for introducing LegalTech in the classroom,2619,1,1209,,,
Conducting research with school children and data in line with “ethical principles” lawyers at work in the ethics management of the H2020 mathisis project,2620,1,1210,,,
"Law versus technology: Blockchain, GDPR, and tough tradeoffs",2621,1,1211,,,
Players’ rights to game mods: Towards a more balanced copyright regime,2622,1,1212,,,
Legalization of live game streaming through statutory licence in China,2623,1,1213,,,
The European AI liability directives – Critique of a half-hearted approach and lessons for the future,2624,1,1214,,,
The ALTAI checklist as a tool to assess ethical and legal implications for a trustworthy AI development in education,2625,1,1215,,,
ChatGPT in healthcare: A taxonomy and systematic review,2626,1,1216,,0,
The emergence of compositionality in a brain-inspired cognitive architecture,2627,1,1217,,,
Educational models for cognition: Methodology of modeling intellectual skills for intelligent tutoring systems,2628,1,1218,,,
API comparison knowledge extraction via prompt-tuned language model,2629,1,1219,,,
An empirical approach to understand the role of emotions in code comprehension,2630,1,1220,,,
"JAPPI: An unsupervised endpoint application identification methodology for improved Zero Trust models, risk score calculations and threat detection",2631,1,1221,,,
GPT-aided diagnosis on agricultural image based on a new light YOLOPC,2632,1,1222,,,
Evaluation of Large language model performance on the Multi-Specialty Recruitment Assessment (MSRA) exam,2633,1,1223,,,
Beyond human in neurosurgical exams: ChatGPT's success in the Turkish neurosurgical society proficiency board exams,2634,1,1224,,,
MedChatZH: A tuning LLM for traditional Chinese medicine consultations,2635,1,1225,,,
Xiaoqing: A Q&A model for glaucoma based on LLMs,2636,1,1226,,,
Linguistic-based Mild Cognitive Impairment detection using Informative Loss,2637,1,1227,,,
Good machine learning practices: Learnings from the modern pharmaceutical discovery enterprise,2638,1,1228,,,
Artificial intelligence in perinatal mental health research: A scoping review,2639,1,1229,,0,
Developing and validating a knowledge-based AI assessment system for learning clinical core medical knowledge in otolaryngology,2640,1,1230,,0,
Trust aware energy management system for smart homes appliances,2641,1,1231,,,
Financial sentiment classification with fresh and hot public opinions,2642,1,1232,,,
Thai-language chatbot security: Detecting instruction attacks with XLM-RoBERTa and Bi-GRU,2643,1,1233,,0,
Walkthrough phishing detection techniques,2644,1,1234,,,
A ChatGPT-MATLAB framework for numerical modeling in geotechnical engineering applications,2645,1,1235,,,
Text mining tool for translating terms of contract into technical specifications: Development and application in the railway sector,2646,1,1238,,,
Harnessing GPT-4 for generation of cybersecurity GRC policies: A focus on ransomware attack mitigation,2647,1,1239,,0,
Investigating ChatGPT and cybersecurity: A perspective on topic modeling and sentiment analysis,2648,1,1240,,0,
Exploring perceptions of decision-makers and specialists in defensive machine learning cybersecurity applications: The need for a standardised approach,2649,1,1241,,0,
Defending novice user privacy: An evaluation of default web browser configurations,2650,1,1242,,,
ChatGPT or Bard: Who is a better Certified Ethical Hacker?,2651,1,1243,,,
XLMR4MD: New Vietnamese dataset and framework for detecting the consistency of description and permission in Android applications using large language models,2652,1,1244,,,
Fostering security-related citizenship through the employee-supervisor relationship: An examination of supervisor security embodiment,2653,1,1245,,0,
"From COBIT to ISO 42001: Evaluating cybersecurity frameworks for opportunities, risks, and regulatory compliance in commercializing large language models",2654,1,1246,,0,
"A contemporary review on chatbots, AI-powered virtual conversational agents, ChatGPT: Applications, open challenges and future research directions",2655,1,1247,,,
"A survey on detecting mental disorders with natural language processing: Literature review, trends and challenges",2656,1,1248,,0,Survey
A BERT-Based Sequential POI Recommender system in Social Media,2657,1,1249,,,
BMSE: Blockchain-based multi-keyword searchable encryption for electronic medical records,2658,1,1250,,0,
Is mouse dynamics information credible for user behavior research? An empirical investigation,2659,1,1251,,,
A knowledge-sharing platform for space resources,2660,1,1252,,,
To prompt or not to prompt: Navigating the use of Large Language Models for integrating and modeling heterogeneous data,2661,1,1253,,,
Large language models: Expectations for semantics-driven systems engineering,2662,1,1254,,,
Predicting student dropout in subscription-based online learning environments: The beneficial impact of the logit leaf model,2663,1,1256,,,
A decision support framework to incorporate textual data for early student dropout prediction in higher education,2664,1,1257,,,
Complex business ecosystem intelligence using AI-powered visual analytics,2665,1,1258,,0,
Blockchain and big data integration design for traceability and carbon footprint management in the fishery supply chain,2666,1,1259,,,
"Explainable AI for Operational Research: A defining framework, methods, applications, and a research agenda",2667,1,1260,,,
Assessing growth potential of careers with occupational mobility network and ensemble framework,2668,1,1261,,,
A dual-stream recurrence-attention network with global–local awareness for emotion recognition in textual dialog,2669,1,1262,,,
Blockchain-based auditing of legal decisions supported by explainable AI and generative AI tools,2670,1,1263,,,
A comprehensive review of synthetic data generation in smart farming by using variational autoencoder and generative adversarial network,2671,1,1264,,,
AGCVT-prompt for sentiment classification: Automatically generating chain of thought and verbalizer in prompt learning,2672,1,1265,,,
AraCovTexFinder: Leveraging the transformer-based language model for Arabic COVID-19 text identification,2673,1,1266,,,
A comparative analysis of knowledge injection strategies for large language models in the scholarly domain,2674,1,1267,,,
GraphRec-based Korean expert recommendation using author contribution index and the paper abstracts in marine,2675,1,1268,,,
Enhancing large language model capabilities for rumor detection with Knowledge-Powered Prompting,2676,1,1269,,,
Exploring the adoption of the metaverse and chat generative pre-trained transformer: A single-valued neutrosophic Dombi Bonferroni-based method for the selection of software development strategies,2677,1,1270,,,
Prompt-based learning framework for zero-shot cross-lingual text classification,2678,1,1271,,,
Computer vision tools for early post-disaster assessment: Enhancing generalizability,2679,1,1272,,,
HydroRTC: A web-based data transfer and communication library for collaborative data processing and sharing in the hydrological domain,2680,1,1273,,,
"ChatGPT for digital forensic investigation: The good, the bad, and the unknown",2681,1,1274,,,
DFRWS EU 10-year review and future directions in Digital Forensic Research,2682,1,1275,,,
Continuous agile cyber–physical systems architectures based on digital twins,2683,1,1277,,,
"Understanding insiders in cloud adopted organizations: A survey on taxonomies, incident analysis, defensive solutions, challenges",2684,1,1278,,0,Survey
Estimation of realized volatility of cryptocurrencies using CEEMDAN-RF-LSTM,2685,1,1279,,,
Batched sparse and mixed-precision linear algebra interface for efficient use of GPU hardware accelerators in scientific applications,2686,1,1280,,,
European AI and EO convergence via a novel community-driven framework for data-intensive innovation,2687,1,1281,,,
"A survey on large language model (LLM) security and privacy: The Good, The Bad, and The Ugly",2688,1,1282,,0,Survey
"Performance and exploration of ChatGPT in medical examination, records and education in Chinese: Pave the way for medical AI",2689,1,1283,,0,
"Generative artificial intelligence in healthcare: A scoping review on benefits, challenges and applications",2690,1,1284,,0,
Have we found a solution for health misinformation? A ten-year systematic review of health misinformation literature 2013–2022,2691,1,1285,,0,
Ethics-based AI auditing: A systematic literature review on conceptualizations of ethical principles and knowledge contributions to stakeholders,2692,1,1286,,,
Market Value and Environmental Performance of Carbon Management Systems: An International Investigation,2693,1,1287,,,
Generative pretrained transformer 4: an innovative approach to facilitate value-based healthcare,2694,1,1288,,0,
Application of ChatGPT in multilingual medical education: How does ChatGPT fare in 2023's Iranian residency entrance examination,2695,1,1289,,0,
Detecting ChatGPT in published documents: Chatbot catchphrases and buzzwords,2696,1,1290,,,
"ChatGPT: Jack of all trades, master of none",2697,1,1291,,,
A review of deep learning techniques for speech processing,2698,1,1292,,,
"Connecting the dots in trustworthy Artificial Intelligence: From AI principles, ethics, and key requirements to responsible AI systems and regulation",2699,1,1293,,,
A pre-trained multi-representation fusion network for molecular property prediction,2700,1,1294,,,
"From image to language: A critical analysis of Visual Question Answering (VQA) approaches, challenges, and opportunities",2701,1,1295,,,
GPT-4V with emotion: A zero-shot benchmark for Generalized Emotion Recognition,2702,1,1296,,,
"A comprehensive survey of research towards AI-enabled unmanned aerial systems in pre-, active-, and post-wildfire management",2703,1,1297,,0,Survey
EduCross: Dual adversarial bipartite hypergraph learning for cross-modal retrieval in multimodal educational slides,2704,1,1298,,,
"Health informatics to enhance the healthcare industry's culture: An extensive analysis of its features, contributions, applications and limitations",2705,1,1299,,0,
Memorization and generalization in neural code intelligence models,2706,1,1300,,,
Improving domain-specific neural code generation with few-shot meta-learning,2707,1,1301,,,
Technical risk model of machine learning based software project development - A multinational empirical study using modified Delphi-AHP method,2708,1,1302,,,
Automating modern code review processes with code similarity measurement,2709,1,1303,,,
A vulnerability detection framework by focusing on critical execution paths,2710,1,1304,,,
"ChatGPT: A comprehensive review on background, applications, key challenges, bias, ethics, limitations and future scope",2711,1,1305,,,
Exploring the competence of ChatGPT for customer and patient service management,2712,1,1306,,,
The state of human-centered NLP technology for fact-checking,2713,1,1308,,,
"A meta-analysis of third-person perception related to distorted information: Synthesizing the effect, antecedents, and consequences",2714,1,1309,,,
Citation prediction by leveraging transformers and natural language processing heuristics,2715,1,1310,,,
A cross-guidance cross-lingual model on generated parallel corpus for classical Chinese machine reading comprehension,2716,1,1311,,,
Utilizing cognitive signals generated during human reading to enhance keyphrase extraction from microblogs,2717,1,1312,,,
Dialogue summarization enhanced response generation for multi-domain task-oriented dialogue systems,2718,1,1313,,,
The prominent and heterogeneous gender disparities in scientific novelty: Evidence from biomedical doctoral theses,2719,1,1314,,0,
Integrating learners’ knowledge background to improve course recommendation fairness: A multi-graph recommendation method based on contrastive learning,2720,1,1315,,,
DCTM: Dual Contrastive Topic Model for identifiable topic extraction,2721,1,1316,,,
BB-GeoGPT: A framework for learning a large language model for geographic information science,2722,1,1317,,,
Are LLMs good at structured outputs? A benchmark for evaluating structured output capabilities in LLMs,2723,1,1318,,,
EarthVQANet: Multi-task visual question answering for remote sensing image understanding,2724,1,1319,,,
Efficient intent classification and entity recognition for university administrative services employing deep learning models,2725,1,1320,,,
Combining low-code development with ChatGPT to novel no-code approaches: A focus-group study,2726,1,1321,,,
Claude 2.0 large language model: Tackling a real-world classification problem with a new iterative prompt engineering approach,2727,1,1322,,,
A comprehensive survey of robust deep learning in computer vision,2728,1,1323,,0,Survey
Developing a deep learning natural language processing algorithm for automated reporting of adverse drug reactions,2729,1,1324,,,
DR.BENCH: Diagnostic Reasoning Benchmark for Clinical Natural Language Processing,2730,1,1325,,,
Learning entity-oriented representation for biomedical relation extraction,2731,1,1326,,0,
Retrieval augmentation of large language models for lay language generation,2732,1,1327,,,
Evaluation of ChatGPT-generated medical responses: A systematic review and meta-analysis,2733,1,1328,,0,
"Identifying social determinants of health from clinical narratives: A study of performance, documentation ratio, and potential bias",2734,1,1329,,0,
Opportunities for incorporating intersectionality into biomedical informatics,2735,1,1330,,0,
"Unveiling security, privacy, and ethical concerns of ChatGPT",2736,1,1331,,0,
Connecting the indispensable roles of IoT and artificial intelligence in smart cities: A survey,2737,1,1332,,0,Survey
A comprehensive evaluation on the benefits of context based password cracking for digital forensics,2738,1,1333,,,
Adoption and impacts of generative artificial intelligence: Theoretical underpinnings and research agenda,2739,1,1334,,,
Balancing act: Tackling organized retail fraud on e-commerce platforms with imbalanced learning text models,2740,1,1335,,,
Enhanced DSSM (deep semantic structure modelling) technique for job recommendation,2741,1,1336,,,
SRL-ACO: A text augmentation framework based on semantic role labeling and ant colony optimization,2742,1,1337,,,
"Decoding ChatGPT: A taxonomy of existing research, current challenges, and possible future directions",2743,1,1338,,,
Enhanced subgraph matching for large graphs using candidate region-based decomposition and ordering,2744,1,1339,,,
EnhancedBERT: A feature-rich ensemble model for Arabic word sense disambiguation with statistical analysis and optimized data collection,2745,1,1340,,,
MTLink: Adaptive multi-task learning based pre-trained language model for traceability link recovery between issues and commits,2746,1,1341,,,
"Sentiment analysis methods, applications, and challenges: A systematic literature review",2747,1,1342,,,
DTL-IDS: An optimized Intrusion Detection Framework using Deep Transfer Learning and Genetic Algorithm,2748,1,1343,,,
"Exploring the integration of edge computing and blockchain IoT: Principles, architectures, security, and applications",2749,1,1344,,0,
ChatGPT and the rise of generative AI: Threat to academic integrity?,2750,1,1345,,,
Do we really need a “Digital Humanism”? A critique based on post-human philosophy of technology and socio-legal techniques,2751,1,1346,,,
"Infrastructural justice for responsible software engineering,",2752,1,1347,,,
Ethical management of human-AI interaction: Theory development review,2753,1,1348,,,
GitHub Copilot AI pair programmer: Asset or Liability?,2754,1,1349,,,
Out of the BLEU: How should we assess quality of the Code Generation models?,2755,1,1350,,,
A survey on machine learning techniques applied to source code,2756,1,1351,,0,Survey
A survey of energy concerns for software engineering,2757,1,1352,,0,Survey
Promoting open science in test-driven software experiments,2758,1,1353,,,
Extracting goal models from natural language requirement specifications,2759,1,1354,,,
A/B testing: A systematic literature review,2760,1,1355,,,
Exploring the REIT architecture for requirements elicitation interview training with robotic and virtual tutors,2761,1,1356,,,
Research artifacts in software engineering publications: Status and trends,2762,1,1357,,,
GPTSniffer: A CodeBERT-based classifier to detect source code written by ChatGPT,2763,1,1358,,,
Beyond code: Is there a difference between comments in visual and textual languages?,2764,1,1359,,,
Semantic interoperability for an AI-based applications platform for smart hospitals using HL7 FHIR,2765,1,1360,,,
Mining for cost awareness in the infrastructure as code artifacts of cloud-based applications: An exploratory study,2766,1,1361,,,
Confix: Combining node-level fix templates and masked language model for automatic program repair,2767,1,1362,,,
Enhancing empirical software performance engineering research with kernel-level events: A comprehensive system tracing approach,2768,1,1363,,,
Data preparation for Deep Learning based Code Smell Detection: A systematic literature review,2769,1,1364,,,
Impermanent identifiers: Enhanced source code comprehension and refactoring,2770,1,1365,,,
Customizing SVM as a base learner with AdaBoost ensemble to learn from multi-class problems: A hybrid approach AdaBoost-MSVM,2771,1,1366,,,
Robust and explainable identification of logical fallacies in natural language arguments,2772,1,1367,,,
PERCY: A post-hoc explanation-based score for logic rule dissemination consistency assessment in sentiment classification,2773,1,1368,,,
Deep transfer learning for automatic speech recognition: Towards better generalization,2774,1,1369,,,
Prompt-based event relation identification with Constrained Prefix ATTention mechanism,2775,1,1370,,,
MDM: Meta diffusion model for hard-constrained text generation,2776,1,1371,,,
Knowledge-based Dual External Attention Network for peptide detectability prediction,2777,1,1372,,,
FL-OTCSEnc: Towards secure federated learning with deep compressed sensing,2778,1,1373,,,
Higher-order GNN with Local Inflation for entity alignment,2779,1,1374,,,
SigCo: Eliminate the inter-class competition via sigmoid for learning with noisy labels,2780,1,1375,,,
Fake news detection in low-resource languages: A novel hybrid summarization approach,2781,1,1376,,,
Railway accident causation prediction with improved transformer model based on lexical information and contextual relationships,2782,1,1377,,,
SDRNet: Camouflaged object detection with independent reconstruction of structure and detail,2783,1,1378,,,
ProFPN: Progressive feature pyramid network with soft proposal assignment for object detection,2784,1,1379,,,
EBERT: A lightweight expression-enhanced large-scale pre-trained language model for mathematics education,2785,1,1380,,,
Advances in medical image analysis with vision Transformers: A comprehensive review,2786,1,1381,,0,
When brain-inspired AI meets AGI,2787,1,1382,,,
The impact of ChatGPT and LLMs on medical imaging stakeholders: Perspectives and use cases,2788,1,1383,,0,
Summary of ChatGPT-Related research and perspective towards the future of large language models,2789,1,1384,,,
"A comprehensive survey of ChatGPT: Advancements, applications, prospects, and challenges",2790,1,1385,,0,Survey
Artificial general intelligence for radiation oncology,2791,1,1386,,,
